noc20-hs15,Humanities and Social Sciences,Employment Communication A Lab based course,Prof. Seema Singh,IIT KGP,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_hs20,https://swayam.gov.in/nd1_noc20_hs15/preview,https://nptel.ac.in/courses/109/105/109105144,,,,,,,,,,,,,,,,
noc20-hs19,Humanities and Social Sciences,English Language for Competitive Exams,Prof. Aysha Iqbal,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_hs18,https://swayam.gov.in/nd1_noc20_hs19/preview,https://nptel.ac.in/courses/109/106/109106116,,,,,,,,,,,,,,,,
noc20-hs18,Humanities and Social Sciences,Intellectual Property,Prof. Feroz Ali,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_hs45,https://swayam.gov.in/nd1_noc20_hs18/preview,https://nptel.ac.in/courses/109/106/109106137,,,,,,,,,,,,,,,,
noc20-hs25,Humanities and Social Sciences,Patent Drafting for Beginners,Prof. Feroz Ali,IITM,4 Weeks,Rerun,"January 27, 2020","February 21, 2020","March 29, 2020",UG/PG,Elective,Yes,https://swayam.gov.in/nd1_noc19_hs66/preview,https://swayam.gov.in/nd1_noc20_hs25/preview,https://nptel.ac.in/courses/109/106/109106128,,,,,,,,,,,,,,,,
noc20-hs26,Humanities and Social Sciences,Patent Law for Engineers and Scientists,Prof. Feroz Ali,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://swayam.gov.in/nd1_noc19_hs65/preview,https://swayam.gov.in/nd1_noc20_hs26/preview,https://nptel.ac.in/courses/110/106/110106081,,,,,,,,,,,,,,,,
noc20-hs28,Humanities and Social Sciences,Human Behaviour,Prof. Naveen Kashyap,IITG,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_hs15,https://swayam.gov.in/nd1_noc20_hs28/preview,https://nptel.ac.in/courses/109/103/109103142,,,,,,,,,,,,,,,,
noc20-hs17,Humanities and Social Sciences,Strategic Performance Management,Prof. KBL Srivastava,IIT KGP,8 Weeks,Rerun,"February 24, 2020","April 17, 2020","April 25, 2020",PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_hs14,https://swayam.gov.in/nd1_noc20_hs17/preview,https://nptel.ac.in/courses/109/105/109105127,,,,,,,,,,,,,,,,
noc20-hs29,Humanities and Social Sciences,Introduction to Cognitive Psychology,Prof. Naveen Kashyap,IITG,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_hs16,https://swayam.gov.in/nd1_noc20_hs29/preview,https://nptel.ac.in/courses/109/103/109103134,,,,,,,,,,,,,,,,
noc20-hs38,Humanities and Social Sciences,Indian Business History,Prof. Vipul Dutta,IITG,8 Weeks,New,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_hs38/preview,,,,,,,,,,,,,,,,,
noc20-hs12,Humanities and Social Sciences,Introduction to Basic Spoken Sanskrit,Prof. Anuradha Choudry,IIT KGP,4 Weeks,Rerun,"February 24, 2020","March 20, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_hs35,https://swayam.gov.in/nd1_noc20_hs12/preview,https://nptel.ac.in/courses/109/105/109105135,,,,,,,,,,,,,,,,
noc20-hs40,Humanities and Social Sciences,German - II,Prof. Milind Brahme,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Elective,Yes,https://onlinecourses.nptel.ac.in/noc19_hs50,https://swayam.gov.in/nd1_noc20_hs40/preview,https://nptel.ac.in/courses/109/106/109106165/,,,,,,,,,,,,,,,,
noc20-hs41,Humanities and Social Sciences,German - I,Prof. Milind Brahme,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Elective,Yes,https://onlinecourses.nptel.ac.in/noc19_hs51,https://swayam.gov.in/nd1_noc20_hs41/preview,https://nptel.ac.in/courses/109/106/109106166/,,,,,,,,,,,,,,,,
noc20-hs33,Humanities and Social Science,Introduction to Brain & Behaviour,Prof. Ark Verma,IITK,8 Weeks,New,"February 24, 2020","April 17, 2020","April 26, 2020",PG,Core,Yes,,https://swayam.gov.in/nd1_noc20_hs33/preview,,,,,,,,,,,,,,,,,
noc20-mg09,Management,Design Thinking - A Primer,"Prof. Ashwin Mahalingam
Prof. Bala Ramadurai",IITM,4 Weeks,Rerun,"February 24, 2020","March 20, 2020","April 25, 2020",UG/PG,Elective,Yes,https://swayam.gov.in/nd1_noc19_mg60/preview,https://swayam.gov.in/nd1_noc20_mg09/preview,https://nptel.ac.in/courses/110/106/110106124,,,,,,,,,,,,,,,,
noc20-mg28,Management,Infrastructure Planning and Managements,Prof. Ashwin Mahalingam,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg29,https://swayam.gov.in/nd1_noc20_mg28/preview,https://nptel.ac.in/courses/105/106/105106188,,,,,,,,,,,,,,,,
noc20-mg01,Management,Introduction to Stochastic Processes,Prof. Manjesh hanawal,IITB,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_mg01/preview,,,,,,,,,,,,,,,,,
noc20-mg02,Management,Introduction to System Dynamics Modeling,Prof. Jayendran Venkateswaran,IITB,8 Weeks,New,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_mg02/preview,,,,,,,,,,,,,,,,,
noc20-mg07,Management,"Services Marketing : Integrating People, Technology, Strategy",Prof. Zillur Rahman,IITR,8 Weeks,New,"February 24, 2020","April 17, 2020","April 25, 2020",PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_mg07/preview,,,,,,,,,,,,,,,,,
noc20-mg04,Management,Integrated Marketing Management,Prof. R. Srinivasan,IISc,8 Weeks,New,"January 27, 2020","March 20, 2020","March 29, 2020",PG,Core,Yes,,https://swayam.gov.in/nd1_noc20_mg04/preview,,,,,,,,,,,,,,,,,
noc20-mg12,Management,Services Marketing : A Practical Approach,Prof. Biplab Datta,IIT KGP,4 Weeks,Rerun,"January 27, 2020","February 21, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg09,https://swayam.gov.in/nd1_noc20_mg12/preview,https://nptel.ac.in/courses/110/105/110105078,,,,,,,,,,,,,,,,
noc20-mg25,Management,Global Marketing Management,Prof. Zillur Rahman,IITR,8 Weeks,Rerun,"February 24, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg10,https://swayam.gov.in/nd1_noc20_mg25/preview,https://nptel.ac.in/courses/110/107/110107112,,,,,,,,,,,,,,,,
noc20-mg26,Management,Marketing Research and Analysis - II,Prof. J. K. Nayak,IITR,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg12,https://swayam.gov.in/nd1_noc20_mg26/preview,https://nptel.ac.in/courses/110/107/110107113,,,,,,,,,,,,,,,,
noc20-mg06,Management,Production and Operation Management,Prof. Rajat Agrawal,IITR,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",PG,Core,Yes,,https://swayam.gov.in/nd1_noc20_mg06/preview,,,,,,,,,,,,,,,,,
noc20-mg03,Management,Management of New Products and Services,Prof. Jayanta Chatterjee,IITK,4 Weeks,Rerun,"January 27, 2020","February 21, 2020","March 29, 2020",PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_mg03,https://swayam.gov.in/nd1_noc20_mg03/preview,https://nptel.ac.in/courses/110/104/110104084,,,,,,,,,,,,,,,,
noc20-mg17,Management,Management of Inventory Systems,Prof. Pradip Kumar Ray,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_mg43,https://swayam.gov.in/nd1_noc20_mg17/preview,https://nptel.ac.in/courses/110/105/110105095,,,,,,,,,,,,,,,,
noc20-mg18,Management,Quality Design And Control,Prof. Pradip Kumar Ray,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg18,https://swayam.gov.in/nd1_noc20_mg18/preview,https://nptel.ac.in/courses/110/105/110105088,,,,,,,,,,,,,,,,
noc20-mg19,Management,Six Sigma,Prof. Jitesh J Thakkar,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg17,https://swayam.gov.in/nd1_noc20_mg19/preview,https://nptel.ac.in/courses/110/105/110105123,,,,,,,,,,,,,,,,
noc20-mg27,Management,Supply Chain Analytics,Prof. Rajat Agrawal,IITR,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg21,https://swayam.gov.in/nd1_noc20_mg27/preview,https://nptel.ac.in/courses/110/107/110107074,,,,,,,,,,,,,,,,
noc20-mg29,Management,Modelling and Analytics for Supply Chain Management,"Prof. Kunal Kanti Ghosh
Prof. Anupam Ghosh",IIT KGP,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_mg29/preview,,,,,,,,,,,,,,,,,
noc20-mg13,Management,Sales and Distribution Management,Prof. Sangeeta Sahney,IIT KGP,8 Weeks,Rerun,"February 24, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg07,https://swayam.gov.in/nd1_noc20_mg13/preview,https://nptel.ac.in/courses/110/105/110105122,,,,,,,,,,,,,,,,
noc20-mg11,Management,Business Analytics For Management Decision,Prof. Rudra P Pradhan,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg14,https://swayam.gov.in/nd1_noc20_mg11/preview,https://nptel.ac.in/courses/110/105/110105089,,,,,,,,,,,,,,,,
noc20-mg14,Management,Consumer Behaviour,Prof. Srabanti Mukherjee,IIT KGP,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg08,https://swayam.gov.in/nd1_noc20_mg14/preview,https://nptel.ac.in/courses/110/105/110105074,,,,,,,,,,,,,,,,
noc20-mg15,Management,Principles of Human Resource Management,Prof. Aradhna Malik,IIT KGP,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg06,https://swayam.gov.in/nd1_noc20_mg15/preview,https://nptel.ac.in/courses/110/105/110105069,,,,,,,,,,,,,,,,
noc20-mg08,Management,Managerial Skills for Interpersonal Dynamics,Prof. Santosh Rangnekar,IITR,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_mg08/preview,,,,,,,,,,,,,,,,,
noc20-mg16,Management,Managing change in organizations,Prof. KBL Srivastava,IIT KGP,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg02,https://swayam.gov.in/nd1_noc20_mg16/preview,https://nptel.ac.in/courses/110/105/110105120,,,,,,,,,,,,,,,,
noc20-mg20,Management,Foundation Course in Managerial Economics,Prof. Barnali Nag,IIT KGP,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg01,https://swayam.gov.in/nd1_noc20_mg20/preview,https://nptel.ac.in/courses/110/105/110105075,,,,,,,,,,,,,,,,
noc20-mg21,Management,Engineering Econometrics,Prof. Rudra P Pradhan,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_mg24,https://swayam.gov.in/nd1_noc20_mg21/preview,https://nptel.ac.in/courses/110/105/110105093,,,,,,,,,,,,,,,,
noc20-mg10,Management,Financial Institutions and Markets,Prof. Jitendra Mahakud,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg05,https://swayam.gov.in/nd1_noc20_mg10/preview,https://nptel.ac.in/courses/110/105/110105121,,,,,,,,,,,,,,,,
noc20-mg22,Management,Financial Statement Analysis and Reporting,Prof. Anil K. Sharma,IITR,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg04,https://swayam.gov.in/nd1_noc20_mg22/preview,https://nptel.ac.in/courses/110/107/110107073,,,,,,,,,,,,,,,,
noc20-mg23,Management,Business Statistics,Prof. Mukesh Kumar Barua,IITR,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg13,https://swayam.gov.in/nd1_noc20_mg23/preview,https://nptel.ac.in/courses/110/107/110107114,,,,,,,,,,,,,,,,
noc20-mg24,Management,Business analytics and data mining Modeling using R,Prof. Gaurav Dixit,IITR,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg26,https://swayam.gov.in/nd1_noc20_mg24/preview,https://nptel.ac.in/courses/110/107/110107092,,,,,,,,,,,,,,,,
noc20-mg30,Management,Marketing Analytics,Prof. Swagato Chatterjee,IIT KGP,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_mg30/preview,,,,,,,,,,,,,,,,,
noc20-mg31,Management,Financial Management For Managers,Prof. Anil K. Sharma,IITR,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_mg31/preview,,,,,,,,,,,,,,,,,
noc20-mg32,Management,Management of Commercial Banking,Prof. Jitendra Mahakud,IIT KGP,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_mg32/preview,,,,,,,,,,,,,,,,,
noc20-mg33,Management,Behavioral and Personal Finance,Prof. Abhijeet Chandra,IIT KGP,8 Weeks,New,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_mg33/preview,,,,,,,,,,,,,,,,,
noc20-ma23,Management,Introduction to Operations Research,Prof. G. Srinivasan,IITM,8 weeks,Rerun,"February 24, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ma23/preview,,,,,,,,,,,,,,,,,
noc20-mg05,Management,Simulation of Business Systems: An Applied Approach,Prof. Deepu Philip,IITK,8 weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_mg05/preview,,,,,,,,,,,,,,,,,
noc20-ma03,Mathematics,Basic Real Analysis,Prof. I. K. Rana,IITB,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,,https://swayam.gov.in/nd1_noc20_ma03/preview,,,,,,,,,,,,,,,,,
noc20-ma08,Mathematics,Basic Linear Algebra,Prof. I. K. Rana,IITB,8 Weeks,Rerun,"February 24, 2020","April 17, 2020","April 26, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_ma06,https://swayam.gov.in/nd1_noc20_ma08/preview,https://nptel.ac.in/courses/111/101/111101115,,,,,,,,,,,,,,,,
noc20-ma21,Mathematics,Linear Algebra,Prof. Pranav Haridas,Kerala School of Mathematics,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Core,No,,https://swayam.gov.in/nd1_noc20_ma21/preview,,,,,,,,,,,,,,,,,
noc20-ma09,Mathematics,Introduction To Rings And Fields,Prof. Krishna Hanumanthu,CMI,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",PG,Core,Yes,https://swayam.gov.in/nd1_noc19_ma25/preview,https://swayam.gov.in/nd1_noc20_ma09/preview,https://nptel.ac.in/courses/111/106/111106131,,,,,,,,,,,,,,,,
noc20-ma11,Mathematics,Numerical Linear Algebra,"Prof. P. N. Agrawal 
Prof. D. N. Pandey",IITR,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_ma01,https://swayam.gov.in/nd1_noc20_ma11/preview,https://nptel.ac.in/courses/111/107/111107106,,,,,,,,,,,,,,,,
noc20-ma12,Mathematics,Ordinary and Partial Differential Equations and Applications,"Prof. P. N. Agrawal 
Prof. D. N. Pandey",IITR,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc18_ma10,https://swayam.gov.in/nd1_noc20_ma12/preview,https://nptel.ac.in/courses/111/107/111107111,,,,,,,,,,,,,,,,
noc20-ma13,Mathematics,Advanced Engineering Mathematics,Prof. P. N. Agrawal,IITR,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_ma11,https://swayam.gov.in/nd1_noc20_ma13/preview,https://nptel.ac.in/courses/111/107/111107119,,,,,,,,,,,,,,,,
noc20-ma14,Mathematics,Mathematical Methods and its Applications,"Prof. P. N. Agrawal 
Prof. S. K. Gupta",IITR,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ma12,https://swayam.gov.in/nd1_noc20_ma14/preview,https://nptel.ac.in/courses/111/107/111107098,,,,,,,,,,,,,,,,
noc20-ma17,Mathematics,Engineering Mathematics II,Prof. Jitendra Kumar,IIT KGP,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,,https://swayam.gov.in/nd1_noc20_ma17/preview,,,,,,,,,,,,,,,,,
noc20-ma10,Mathematics,Numerical Methods : Finite difference approach,Prof. Ameeya Kumar Nayak,IITR,4 Weeks,Rerun,"January 27, 2020","February 21, 2020","March 29, 2020",PG,Core,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_ma03,https://swayam.gov.in/nd1_noc20_ma10/preview,https://nptel.ac.in/courses/111/107/111107107,,,,,,,,,,,,,,,,
noc20-ma01,Mathematics,An introduction to smooth manifolds,Prof. Harish Seshadri,IISc,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ma01/preview,,,,,,,,,,,,,,,,,
noc20-ma02,Mathematics,Measure Theory,Prof. E. K. Narayanan,IISc,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",PG,Core,Yes,,https://swayam.gov.in/nd1_noc20_ma02/preview,,,,,,,,,,,,,,,,,
noc20-ma20,Mathematics,Introduction to Algebraic Geometry and Commutative Algebra,Prof. Dilip P. Patil,IISc,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ma20/preview,,,,,,,,,,,,,,,,,
noc20-ma04,Mathematics,Probabilistic Methods in PDE,Prof. Anindya Goswami,IISER Pune,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ma04/preview,,,,,,,,,,,,,,,,,
noc20-ma05,Mathematics,Graph Theory,Prof. Soumen Maity,IISER Pune,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ma13,https://swayam.gov.in/nd1_noc20_ma05/preview,https://nptel.ac.in/courses/111/106/111106102,,,,,,,,,,,,,,,,
noc20-ma06,Mathematics,Transform Calculus and its applications in Differential Equations,Prof. Adrijit Goswami,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",PG,Core,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ma04,https://swayam.gov.in/nd1_noc20_ma06/preview,https://nptel.ac.in/courses/111/105/111105123,,,,,,,,,,,,,,,,
noc20-ma07,Mathematics,Integral and Vector Calculus,Prof. Hari Shankar Mahato,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_ma02,https://swayam.gov.in/nd1_noc20_ma07/preview,https://nptel.ac.in/courses/111/105/111105122,,,,,,,,,,,,,,,,
noc20-ma15,Mathematics,Multivariable calculus,"Prof. S. K. Gupta
Prof. Sanjeev Kumar",IITR,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_ma03,https://swayam.gov.in/nd1_noc20_ma15/preview,https://nptel.ac.in/courses/111/107/111107108,,,,,,,,,,,,,,,,
noc20-ma18,Mathematics,Advanced Probability Theory,Prof. Niladri Chatterjee,IITD,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Core,Yes,,https://swayam.gov.in/nd1_noc20_ma18/preview,,,,,,,,,,,,,,,,,
noc20-ma19,Mathematics,Statistical Inference,Prof. Niladri Chatterjee,IITD,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Core,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_ma22,https://swayam.gov.in/nd1_noc20_ma19/preview,https://nptel.ac.in/courses/111/102/111102112,,,,,,,,,,,,,,,,
noc20-ma16,Mathematics,Chaotic Dynamical System,Prof. Anima Nagar,IITD,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_ma02,https://swayam.gov.in/nd1_noc20_ma16/preview,https://nptel.ac.in/courses/111/102/111102110,,,,,,,,,,,,,,,,
noc20-ma22,Mathematics,Introduction to probability and Statistics,Prof. G. Srinivasan,IITM,4 Weeks,Rerun,"January 27, 2020","February 21, 2020","March 29, 2020",UG/PG,Core,Yes,,https://swayam.gov.in/nd1_noc20_ma22/preview,https://nptel.ac.in/courses/111/106/111106112/,,,,,,,,,,,,,,,,
noc20-me10,Mechanical Engineering,Power Plant Engineering,Prof. Ravi Kumar,IITR,8 Weeks,New,"January 27, 2020","March 20, 2020","March 29, 2020",UG,Core,No,,https://swayam.gov.in/nd1_noc20_me10/preview,,,,,,,,,,,,,,,,,
noc20-me33,Mechanical Engineering,Steam and Gas Power Systems,Prof. Ravi Kumar,IITR,8 Weeks,Rerun,"February 24, 2020","April 17, 2020","April 26, 2020",UG/PG,Core,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_me09,https://swayam.gov.in/nd1_noc20_me33/preview,https://nptel.ac.in/courses/112/107/112107216,,,,,,,,,,,,,,,,
noc20-me40,Mechanical Engineering,Fundamentals of Nuclear Power Generation,Prof. Dipankar N. Basu,IITG,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_me13,https://swayam.gov.in/nd1_noc20_me40/preview,https://nptel.ac.in/courses/112/103/112103243,,,,,,,,,,,,,,,,
noc20-me42,Mechanical Engineering,IC Engines and Gas Turbines,"Prof. Pranab K. Mondal
Prof. Vinayak N. Kulkarni",IITG,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Core,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_me10,https://swayam.gov.in/nd1_noc20_me42/preview,https://nptel.ac.in/courses/112/103/112103262,,,,,,,,,,,,,,,,
noc20-me20,Mechanical Engineering,Laws of Thermodynamics,"Prof. Sankar Kumar Som
Prof. Suman Chakraborty",IIT KGP,4 Weeks,Rerun,"January 27, 2020","February 21, 2020","March 29, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc18_me45,https://swayam.gov.in/nd1_noc20_me20/preview,https://nptel.ac.in/courses/112/105/112105220,,,,,,,,,,,,,,,,
noc20-me19,Mechanical Engineering,Conduction and Convection Heat Transfer,"Prof. Suman Chakraborty
Prof. Sankar Kumar Som",IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_me06,https://swayam.gov.in/nd1_noc20_me19/preview,https://nptel.ac.in/courses/112/105/112105271,,,,,,,,,,,,,,,,
noc20-me31,Mechanical Engineering,Convective Heat Transfer,Prof. Arup Kumar Das,IITR,4 Weeks,Rerun,"February 24, 2020","March 20, 2020","April 26, 2020",UG,Elective,yes,https://onlinecourses-archive.nptel.ac.in/noc19_me07,https://swayam.gov.in/nd1_noc20_me31/preview,https://nptel.ac.in/courses/112/107/112107211,,,,,,,,,,,,,,,,
noc20-me32,Mechanical Engineering,Two phase flow and heat transfer,Prof. Arup Kumar Das,IITR,4 Weeks,Rerun,"January 27, 2020","February 21, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_me32,https://swayam.gov.in/nd1_noc20_me32/preview,https://nptel.ac.in/courses/112/107/112107207,,,,,,,,,,,,,,,,
noc20-me38,Mechanical Engineering,Fundamentals of combustion for propulsion,"Prof. S Varunkumar
Prof. H S Mukunda","IITM
IISc Bangalore ",8 Weeks,New,"January 27, 2020","March 20, 2020","March 29, 2020",PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_me38/preview,,,,,,,,,,,,,,,,,
noc20-me22,Mechanical Engineering,Introduction To Fluid Mechanics,Prof. Suman Chakraborty,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_me15,https://swayam.gov.in/nd1_noc20_me22/preview,https://nptel.ac.in/courses/112/105/112105269,,,,,,,,,,,,,,,,
noc20-me14,Mechanical Engineering,Manufacturing Process Technology I & II,Prof. Shantanu Bhattacharya,IITK,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Core,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_me20,https://swayam.gov.in/nd1_noc20_me14/preview,"https://nptel.ac.in/courses/112/104/112104195
 https://nptel.ac.in/courses/112/104/112104204",,,,,,,,,,,,,,,,
